Model Name,Testing Sample,ACC-true,AUC-true,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5013499855995178,0.692365985,0.8127053586632735,0.466,0.2403331021727968
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5031499862670898,0.596879115,0.5043832867968565,0.286,0.1391402170474087
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5026500225067139,0.6586188850000001,0.630241937671558,0.244,0.1676007159889241
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5016499757766724,0.448044925,0.3045273386742149,0.2319999999999999,0.1011928851253881
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5027499794960022,0.53342696,0.3538588701728416,0.1959999999999999,0.0948683298050513
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5317500233650208,0.658027095,0.8307303413262332,0.175,0.0284604989415154
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5610499978065491,0.8056536950000002,1.3645228103626557,0.2299999999999999,0.0189736659610102
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.8000500202178955,0.92099511,2.467841485995403,3.624,3.715676250697846
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.618149995803833,0.805164375,1.5485673701844551,0.974,0.0948683298050513
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7752500176429749,0.910003275,2.390049455555261,3.556,2.59622995899824
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5001000165939331,0.55796729,0.171711676947143,0.0579999999999999,0.0569209978830308
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.519349992275238,0.4844282949999999,0.5603556013818368,0.261,0.0221359436211786
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5616000294685364,0.531457305,0.7228966731144915,0.4019999999999999,0.0569209978830308
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5278499722480774,0.51593586,0.6337204430977432,0.24,0.0063245553203367
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5994499921798706,0.60118418,0.9151631548527288,0.497,0.0727323861838727
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5886499881744385,0.580099765,0.8610882068638497,0.551,0.050596442562694
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.570900022983551,0.579930685,0.9255986711312848,0.736,2.3274363578839274
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6019499897956848,0.64489169,1.1602396735157785,2.5779999999999994,8.152351807914082
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6154999732971191,0.637672735,1.096361664780377,1.718,5.432793020169276
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6177499890327454,0.6398456,1.1064809532929158,1.4149999999999998,4.4746228891382565
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6114000082015991,0.63984867,1.0818151875436026,0.708,2.238892583399213
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5044000148773193,0.56342545,0.171711676947143,0.0579999999999999,0.0569209978830308
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5143499970436096,0.477861345,0.5603556013818368,0.261,0.0221359436211786
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5583000183105469,0.5236177500000001,0.7228966731144915,0.4019999999999999,0.0569209978830308
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5247499942779541,0.51590011,0.6337204430977432,0.24,0.0063245553203367
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5938000082969666,0.59395137,0.9151631548527288,0.497,0.0727323861838727
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5827000141143799,0.57019378,0.8610882068638497,0.551,0.050596442562694
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_half_copy_1/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5701000094413757,0.5814917,0.9255986711312848,0.736,2.3274363578839274
